step,joint_pos,eef_pos,reward,done
498,"[-0.09173681163579189, 0.7925376321599312, -0.2864562310802215, -2.155806133207083, -2.7904678784114667, 2.121455987367914, 1.7736414423290876]","[-0.021499494787130716, -0.28022135596247677, 0.9201490486327817]",0.0,False
499,"[-0.09513492073546229, 0.818788374818149, -0.2903373451992061, -2.127736037405887, -2.8030158256663293, 2.0921041385452757, 1.7821248059321673]","[-0.01320884248837205, -0.28685869848176304, 0.919543740037515]",0.0,False
500,"[-0.1004431563758834, 0.833017217698842, -0.2867044735479446, -2.1235527236466925, -2.7777930603754406, 2.0683008333848183, 1.8108782118811555]","[-0.014983555525235032, -0.29161385019372205, 0.9168014244821238]",0.0,False
501,"[-0.1081539013560551, 0.8497293350032564, -0.2937307447933856, -2.10206763573026, -2.710875904317115, 2.0589491670527953, 1.826351659378644]","[-0.018641371465165466, -0.3082463517148229, 0.9177661580600627]",0.0,False
502,"[-0.11106505738201301, 0.8581230944714067, -0.2823821262826015, -2.0858931995711414, -2.6849136576103403, 2.037671662749471, 1.8465785902709073]","[-0.01217108938551166, -0.30953199830650224, 0.9201547043247378]",0.0,False
503,"[-0.1059643053089981, 0.8466452563472519, -0.2619198642741489, -2.1114135152905718, -2.730331502345656, 2.012750446416988, 1.8677720449707216]","[-0.007733207005578002, -0.2898124718111611, 0.919180829262491]",0.0,False
504,"[-0.1046472823156835, 0.8379236358963411, -0.268267830696193, -2.1370856682857147, -2.783339120179134, 1.9859301536068108, 1.869042328727038]","[-0.010672226931746923, -0.28555800769792616, 0.9210345649436126]",0.0,False
505,"[-0.10820097747924806, 0.8351018138565459, -0.26783262583728473, -2.1436091394282473, -2.8192590918766847, 1.9689831759932788, 1.8746620077950742]","[-0.009220175895939028, -0.28381815321938053, 0.9230927764972999]",0.0,False
506,"[-0.11546357637883731, 0.8219256843468112, -0.2689982187968856, -2.148406722782144, -2.7903224620525204, 1.957347564840843, 1.9001436166745944]","[-0.010686200355549638, -0.29195632030422025, 0.9315831099613341]",0.0,False
507,"[-0.11456211914168801, 0.8030198449135887, -0.272379473511225, -2.155390805847175, -2.756503066462113, 1.9346720863770706, 1.9058910341721405]","[-0.010111954066087336, -0.2992972974539516, 0.9457764654768389]",0.0,False
508,"[-0.11227901941692466, 0.7958820815654382, -0.27298747665614226, -2.1689688668651708, -2.7336785124000755, 1.9149556351378443, 1.8956312913195807]","[-0.014002450579903555, -0.30148796186419546, 0.9503843637525523]",0.0,False
509,"[-0.11019167755366531, 0.8062795754581193, -0.2723402857377148, -2.1504282635860013, -2.7601216043416557, 1.9052292908056367, 1.899527187207228]","[-0.0048143155185969705, -0.2984189790807194, 0.9515887022902824]",0.0,False
510,"[-0.11198044172088749, 0.8228643141398749, -0.28977186881498573, -2.1253561054755905, -2.7983115700181895, 1.8864413685817558, 1.9119589753457766]","[0.0038052037782250747, -0.3064820371606156, 0.9560851381000184]",0.0,False
511,"[-0.10997962060662363, 0.8235081783975844, -0.30177189419621064, -2.1274021106926977, -2.8168708601216403, 1.8559857336821182, 1.9285107274826354]","[0.005230945064442938, -0.31140100190184866, 0.9627190977580163]",0.0,False
512,"[-0.1099269131663733, 0.8324740540972674, -0.30781383175352756, -2.1214600138576682, -2.775294776446417, 1.825798540789226, 1.9416745897447816]","[0.002424078829064369, -0.3211060947094418, 0.9678599638934753]",0.0,False
513,"[-0.10748497621726057, 0.841357066376972, -0.2975522392310623, -2.1159706823280744, -2.6926430236856294, 1.8011200817461435, 1.945587395957717]","[-0.0018047055285602687, -0.32615016271846736, 0.9693028455670224]",0.0,False
514,"[-0.10478732932989264, 0.8601887230690132, -0.2673469192759327, -2.1132323508757103, -2.6185126258762113, 1.7907323487929656, 1.9501259184603499]","[-0.006354586038875232, -0.3171656694382185, 0.9575259028020552]",0.0,False
515,"[-0.10494720611340802, 0.882921945124364, -0.24771949335748047, -2.0992449878386923, -2.542772058956001, 1.803964792253513, 1.9394772342286484]","[-0.012865438967448975, -0.31400205188550195, 0.9427550831781817]",0.0,False
516,"[-0.1007341213916664, 0.894075879366138, -0.2509565718152866, -2.062589876523031, -2.4742492887758756, 1.8282690237427912, 1.9138987393018356]","[-0.009808167673568381, -0.32138970861392324, 0.9431962567295078]",0.0,False
517,"[-0.0905927053830384, 0.8962374197534505, -0.2613600710505862, -2.0386448694871175, -2.4560123877636038, 1.854562779747419, 1.8800327910244314]","[-0.002177873869136364, -0.3237712668446978, 0.9466727892316025]",0.0,False
518,"[-0.0851231661445976, 0.9092434556065139, -0.27468777878439826, -2.0054837027018095, -2.446411710134246, 1.886307881098957, 1.8574692593006734]","[0.005114134202600588, -0.3283804778284141, 0.946245920819137]",0.0,False
519,"[-0.07725398985833955, 0.9146324561271921, -0.2711489210965805, -1.9906305495896264, -2.4727521311873595, 1.9121808634457749, 1.8310694022663123]","[0.01567816118211412, -0.3189696930690783, 0.9418834657255802]",0.0,False
520,"[-0.07188002720464132, 0.9135345296308653, -0.26961789839489975, -1.9796722797773396, -2.4703428011238446, 1.9313009205105076, 1.8158174822107565]","[0.021895798041686565, -0.3135617829081233, 0.9418020182595875]",0.0,False
521,"[-0.06919076120149067, 0.9218319770991558, -0.2634152111347509, -1.9468894053874641, -2.46069960342939, 1.940297587377258, 1.8191890069658536]","[0.0347017213968722, -0.309914709735349, 0.9446040413627809]",0.0,False
522,"[-0.07230367620053534, 0.9374760505083158, -0.2534802507601386, -1.9029168094107272, -2.4160463158570833, 1.9545373542105535, 1.8322992049722446]","[0.04533951554129308, -0.3099528576349784, 0.9450994721396511]",0.0,False
523,"[-0.07384451726701859, 0.9459455678913319, -0.24988711244046444, -1.8686605011009516, -2.3303860793382447, 1.9693840636360438, 1.8278102287840896]","[0.04779621471029823, -0.3158880775723935, 0.9468251343612252]",0.0,False
524,"[-0.06761593349635754, 0.9410716091930722, -0.24194168441941197, -1.8447917206363507, -2.276936861722218, 1.978703660768036, 1.8266154700410444]","[0.05599186587151531, -0.3122176648992978, 0.9536227096281088]",0.0,False
525,"[-0.06606160919787932, 0.9367054195557745, -0.2258105505776417, -1.8253293347927722, -2.225303769445924, 2.000178800799639, 1.838908419743646]","[0.06291017631989802, -0.3039782198002373, 0.9549109358635424]",0.0,False
526,"[-0.06299671995473093, 0.9434097815633087, -0.2212132554400506, -1.783597042153947, -2.1981263651800598, 2.0252169284143315, 1.838464277724301]","[0.07703925119796229, -0.299050493408494, 0.9588541470040042]",0.0,False
527,"[-0.053495132003996304, 0.9579917991175065, -0.21942482007143577, -1.733304874074428, -2.2316397876302694, 2.0298623762429107, 1.851272325891711]","[0.10151854473191468, -0.2896077934108371, 0.9682617143781693]",0.0,False
528,"[-0.04720578461618177, 0.9728016696460497, -0.2135032483549187, -1.702816895566189, -2.240768835475046, 2.0297920787903445, 1.8890149702965868]","[0.1148267820981399, -0.2807798567750503, 0.9697516066406939]",0.0,False
529,"[-0.036070040271252074, 0.9814313999026335, -0.20918680550026464, -1.692925794398916, -2.260178240521065, 2.018359595421298, 1.9274724906850595]","[0.122772133000948, -0.27018704684892514, 0.9697122915619804]",0.0,False
530,"[-0.02527433187928787, 0.9898816894354984, -0.20012301416686906, -1.7091865219086686, -2.2974738329244717, 2.003211098413192, 1.983724078937842]","[0.12269316442591413, -0.2557403372559883, 0.9604221256873925]",0.0,False
531,"[-0.02297938501147589, 1.0094816477469333, -0.2068719074632993, -1.7140101740111682, -2.3030280529825005, 2.0026080665581163, 2.028006535892406]","[0.11532050537317343, -0.2567285873434542, 0.9466073393318069]",0.0,False
532,"[-0.020631992220958163, 1.0242091309979444, -0.2148432888018964, -1.7114842202238494, -2.2569101113218477, 2.0015462788767215, 2.034346105465967]","[0.10614227373653756, -0.26443436738186665, 0.9379383856380801]",0.0,False
533,"[-0.01387750554332557, 1.0236826058482646, -0.20509908098043939, -1.7068639712928622, -2.176654375324054, 1.9941548764944157, 2.0324279462249466]","[0.10172732002130772, -0.2616709010331688, 0.9365683463498083]",0.0,False
534,"[-0.00806433677277813, 1.0466045625771323, -0.19458170450177525, -1.6788401787356604, -2.1577545969161114, 2.0000404162724523, 2.0236810905688416]","[0.10689909603719112, -0.25184552331598836, 0.9283333546915638]",0.0,False
535,"[-0.00779859874462499, 1.0828788214960254, -0.1914005872124756, -1.6313523788139173, -2.1755286635358146, 2.0157362988407375, 2.0215682670497537]","[0.11812770613547335, -0.24548539937936642, 0.9180819823892222]",0.0,False
536,"[-0.00369687319075114, 1.0990476437800738, -0.17214756723127567, -1.6006664100714647, -2.1899618717621516, 2.0305622132166845, 2.0450020708514653]","[0.1306385474805215, -0.22818001617546657, 0.9123495851411612]",0.0,False
537,"[0.0009503838577765673, 1.1015045534237504, -0.16731944384658498, -1.598068735631695, -2.15304728939105, 2.03590956882383, 2.05576838682681]","[0.12896128046473335, -0.2230114743135699, 0.9081394838029189]",0.0,False
538,"[0.009128107259217737, 1.0989919075561094, -0.15639555343432335, -1.610811786305757, -2.0934910679091434, 2.0411289716485457, 2.0463976540874875]","[0.1202858879410112, -0.21571177353608156, 0.8999268900548499]",0.0,False
539,"[0.015336847569610216, 1.08056481989104, -0.1425805102041121, -1.6388489091264566, -2.0298580100350594, 2.055429920683052, 2.0369192548101456]","[0.1093703194538377, -0.20539787964252165, 0.8936333492989866]",0.0,False
540,"[0.02612536756312964, 1.0533999542938426, -0.14389362745965145, -1.6475210605459396, -2.012162177637298, 2.060736669333397, 2.021027667963236]","[0.11398055130670015, -0.1993656857744307, 0.9064197806706552]",0.0,False
541,"[0.043220701054217346, 1.0205252268380975, -0.16247222717996337, -1.6683775588984862, -1.9932918632379024, 2.0507097512948462, 2.002440969242483]","[0.11570791126926358, -0.2017265094059578, 0.9252172019018511]",0.0,False
542,"[0.05648275610642399, 0.9953766850713944, -0.18528159751987697, -1.68500711948355, -1.9344312078307575, 2.027936339401615, 1.9978766089162914]","[0.10957087163395741, -0.21328359762465843, 0.9416903407418908]",0.0,False
543,"[0.06091455626971888, 0.9891589996636425, -0.19510841969040998, -1.696992656273187, -1.8477712239897424, 2.0177065712751387, 1.9840871450129978]","[0.09545748845850018, -0.22261597103425407, 0.9415530436662134]",0.0,False
